,CP,LS,IS,RS,N,CJ0,M,VJ,EG,IBV,BV,XTI,RL,CL
13,1.4848255541927843e-13,3.777502457320575e-09,6.866521213447894e-05,23.226044070260293,1.05,1.3310789760456169e-13,0.31013038035773016,0.5599088015735914,0.69,0.0001,2.0,2.0,26327.69780258446,1.0221859202372272e-11
14,1.707474498622978e-13,1.577060579961902e-08,2.3240106457858626e-05,18.317879311504406,1.05,1.585243551424935e-13,0.32378397533757247,0.5431034376896022,0.69,0.0001,2.0,2.0,47463.75300769322,4.63777117448806e-11
15,1.3930525797263082e-13,1.2697611469062096e-08,3.3430135367452894e-05,26.66936922752089,1.05,1.0610392518506882e-13,0.363728474527847,0.5729607497194683,0.69,0.0001,2.0,2.0,29604.955393704706,1.438564173590327e-11
16,1.965823772165018e-13,4.332970348059073e-09,7.057698580183876e-06,28.618435660687876,1.05,1.357897755705316e-13,0.42960909408476133,0.6055019203394205,0.69,0.0001,2.0,2.0,45737.15728293897,4.03789131175414e-11
17,1.947436871430298e-13,1.735934197799986e-08,1.6466525583553046e-05,9.846385990887175,1.05,1.0040727431707992e-13,0.43977096455661574,0.3231946876555641,0.69,0.0001,2.0,2.0,3555.1862280295145,4.1259511849904444e-11
18,2.224680374741201e-13,1.581052043600951e-08,8.756890900459124e-05,20.096568821998467,1.05,1.5363630930694857e-13,0.31008294203854386,0.40110187975730516,0.69,0.0001,2.0,2.0,44500.049787589065,8.736860615055146e-11
19,1.654237518653446e-13,7.274620598263387e-09,3.5398944367872255e-05,5.069935422468803,1.05,1.5654878327246072e-13,0.3095501928988179,0.4853602330101585,0.69,0.0001,2.0,2.0,24727.59821967356,8.836514614732185e-12
20,5.338156461948769e-14,8.291632247996378e-09,9.236227916347975e-05,17.325112436581733,1.05,1.8078284807221978e-13,0.33422188104752004,0.4305825439672185,0.69,0.0001,2.0,2.0,36042.95510231743,2.303753811021205e-11
21,5.5002780187115e-14,1.0013881280777937e-08,5.801478314396128e-05,22.171405231683885,1.05,1.9389279000507411e-13,0.4542324178070951,0.5589708115168068,0.69,0.0001,2.0,2.0,23553.453167912365,4.68705655599065e-11
22,7.034161580008961e-14,9.668950405084568e-09,7.104868926593829e-05,7.401119713462843,1.05,1.0761856327975914e-13,0.4452943008978427,0.5675869212727027,0.69,0.0001,2.0,2.0,2702.0789109799193,5.794579677321369e-11
23,1.4340736298852226e-13,1.71730214381353e-08,4.8800119141832054e-05,23.8014403561739,1.05,1.478963103591596e-13,0.3244850856632443,0.3140901388058535,0.69,0.0001,2.0,2.0,11002.447242663118,3.3630130903320974e-11
24,1.125127226867463e-13,5.512220277985747e-09,6.710940801246723e-05,25.32299765759071,1.05,1.7625873198198383e-13,0.47498706886601266,0.3464652624307484,0.69,0.0001,2.0,2.0,37401.12695548163,6.691088771227325e-11
25,1.3359800657145962e-13,8.002626822476526e-09,1.6417733635110017e-05,16.641598743896807,1.05,1.6878910758162444e-13,0.4876615604548351,0.3852780662838734,0.69,0.0001,2.0,2.0,26595.994983659417,8.196607996767564e-11
26,1.0047435751220543e-13,1.7423408989452284e-09,8.700497077298043e-05,5.405090090512123,1.05,1.3041417114831813e-13,0.4156216823367186,0.5905252917327835,0.69,0.0001,2.0,2.0,37691.02228324437,9.165283414041409e-12
27,1.8709529294758178e-13,1.492525295986443e-08,7.567942408136496e-05,25.027263603157166,1.05,1.8813534146434866e-13,0.4882457129706887,0.36545496244463455,0.69,0.0001,2.0,2.0,42207.33936451621,4.5752457626261025e-12
28,7.398329852387154e-14,7.1999810314730275e-09,9.399402393456593e-05,6.791340653864523,1.05,1.2808183849015294e-13,0.4714468507690885,0.3526906706439704,0.69,0.0001,2.0,2.0,49107.77470325655,1.0018409012861052e-11
29,2.2737086174235674e-13,5.906858256272991e-09,4.308503242846997e-05,26.84516635661024,1.05,1.8898940482632947e-13,0.4043306460950193,0.5788624372603393,0.69,0.0001,2.0,2.0,1253.2117257923346,6.852497608783754e-11
30,1.5714606711894823e-13,1.1063057274794885e-08,1.1106161139462905e-05,26.189745508843604,1.05,1.6958268962740684e-13,0.44746655401989355,0.49116585351284703,0.69,0.0001,2.0,2.0,46036.330498530086,4.524016890306373e-12
31,2.284771355396217e-13,1.348625642571796e-09,6.595474563457268e-05,7.430753530959798,1.05,1.4682558298455374e-13,0.3512444031604971,0.6139818897853887,0.69,0.0001,2.0,2.0,45418.03794324497,3.5953971963552317e-11
32,2.1407193092923595e-13,6.630104701454583e-09,5.778013371288956e-05,23.013460829071086,1.05,1.2907688099971868e-13,0.3213673165863183,0.45367899869945877,0.69,0.0001,2.0,2.0,46303.85678039731,2.9368512887317236e-11
33,2.2520287336388394e-13,1.756368738643691e-08,8.195880322744573e-06,18.142316841483705,1.05,1.8731220673243618e-13,0.4852649288848578,0.5950507824112039,0.69,0.0001,2.0,2.0,33761.616557594076,6.945155888166085e-11
34,2.3134391362159576e-13,1.65141633725149e-09,4.185387642776257e-05,13.674051311961293,1.05,1.1490739707787256e-13,0.31408271823885586,0.43541023910536947,0.69,0.0001,2.0,2.0,47763.170531185526,2.5674726103581655e-11
35,1.0701385669863117e-13,1.0531323704710005e-08,1.5893579490218803e-05,28.355662342029238,1.05,1.5970277755048185e-13,0.3242640664846446,0.5062155389770824,0.69,0.0001,2.0,2.0,7363.255658626252,2.554892766621484e-11
36,5.4158842125673904e-14,1.850837417311227e-08,4.407811076198486e-05,14.773804738576827,1.05,1.7346430119390623e-13,0.3372027502826342,0.4230979009248485,0.69,0.0001,2.0,2.0,8947.323148988002,1.7029207175194223e-11
37,1.6550687066422536e-13,2.2961232403438773e-09,2.0652362520444116e-05,16.282869273592947,1.05,1.341007750192739e-13,0.34552754061966007,0.5913787255627145,0.69,0.0001,2.0,2.0,44046.595706994136,5.070378183067168e-11
38,2.411036224121972e-13,1.1309156189513837e-08,4.795321439283643e-05,15.607571566521292,1.05,1.8288763039053742e-13,0.321725178602608,0.5088369055286908,0.69,0.0001,2.0,2.0,45804.05586058123,2.5443462839835642e-11
39,1.733945698702151e-13,1.1092218501399966e-08,9.30164269412244e-05,18.776850149352335,1.05,1.4119703872489162e-13,0.4910103547508916,0.6457946408568374,0.69,0.0001,2.0,2.0,38073.3153761893,5.560711086116859e-11
40,1.1532389101580708e-13,8.067057276422466e-09,3.2758517588686544e-05,16.913160961856335,1.05,1.0774266727148318e-13,0.31702437857948146,0.30771776133876927,0.69,0.0001,2.0,2.0,27813.648959619644,2.6103087712795065e-12
41,1.2650079790446169e-13,2.644050411555368e-09,5.398903195916406e-05,24.79078600332972,1.05,1.3179219527861214e-13,0.3284049888341199,0.4733169206425637,0.69,0.0001,2.0,2.0,24526.363656719244,5.704977504541235e-11
42,9.525538215117329e-14,9.96482266190241e-09,1.362762469533874e-05,20.488815604711704,1.05,1.0989284958192113e-13,0.4227242683038137,0.5843544377992369,0.69,0.0001,2.0,2.0,10275.787711041552,4.071101867348965e-11
43,5.229725379297425e-14,1.8042052044769957e-08,1.8732108766676536e-05,9.550568214110754,1.05,1.6812261563342535e-13,0.335514620913189,0.41183905936249937,0.69,0.0001,2.0,2.0,35403.069489049325,7.759788890874413e-11
44,1.1454350074778428e-13,9.970029818670374e-09,4.7215088505997474e-05,27.07158051934524,1.05,1.8242013934976798e-13,0.3873187084698751,0.34225536412289986,0.69,0.0001,2.0,2.0,14387.630609188886,3.8408329917024264e-11
45,9.761971385991949e-14,1.434268805567881e-08,5.2278827231188473e-05,15.601429322341986,1.05,1.4544497696578135e-13,0.44761215663271914,0.5974870462193351,0.69,0.0001,2.0,2.0,19729.4785709864,7.74085440502117e-11
46,1.8862246895238573e-13,1.1263369106149113e-09,7.683885962146532e-05,23.69539121262459,1.05,1.3561569243770903e-13,0.4814183165346127,0.31810696560993845,0.69,0.0001,2.0,2.0,14280.88338695301,5.040264937583929e-11
47,1.6374232518207434e-13,1.2079891315586523e-08,7.123047708507261e-05,6.11908526250733,1.05,1.7270369192134845e-13,0.3829666643377851,0.5989550244583395,0.69,0.0001,2.0,2.0,25179.55840696587,1.3084374614873527e-11
48,1.5372653975326764e-13,3.429790786188217e-09,2.5144571112551977e-06,7.562014788193978,1.05,1.2100703653856535e-13,0.4322448548257808,0.6335557196669395,0.69,0.0001,2.0,2.0,35107.70724764598,3.229248407427143e-11
49,5.140158439801348e-14,9.692133993284316e-09,2.375906287568014e-05,6.834991983269904,1.05,1.2891996179382197e-13,0.39118725528079246,0.4524643193401684,0.69,0.0001,2.0,2.0,29653.24617703616,5.1195045571615095e-11
50,1.7791464855462119e-13,1.0574303283369314e-08,6.0216165646975216e-05,28.33541292239757,1.05,1.813137527886993e-13,0.4218639909886276,0.5848605356149236,0.69,0.0001,2.0,2.0,9732.72589431116,2.069347094099843e-11
51,1.9490614967597242e-13,1.3120716966562515e-08,3.9001155319222546e-05,11.213977858807798,1.05,1.3996951220388866e-13,0.33146976898759634,0.46920110877065757,0.69,0.0001,2.0,2.0,27720.742276092304,9.763096905647317e-11
52,1.2198375935594322e-13,8.301697472504027e-09,9.272201701210385e-05,29.465821769695754,1.05,1.3586763381808814e-13,0.4227321486918427,0.4574475256537274,0.69,0.0001,2.0,2.0,10858.701686562308,1.3542987439557488e-11
53,1.3367279842031194e-13,5.032258601282319e-09,3.683856233929293e-05,24.40519809245682,1.05,1.0376964090428834e-13,0.48182240844008933,0.41943506154340127,0.69,0.0001,2.0,2.0,4111.661056418137,7.1422542849468855e-12
54,1.7902368342398558e-13,5.972715720558108e-09,2.1214804289751343e-05,27.584369766868562,1.05,1.7451813225356893e-13,0.36105944172564386,0.39767029639544604,0.69,0.0001,2.0,2.0,15046.796168479501,7.050990198842253e-11
55,2.3435777129447804e-13,1.2214800903194423e-09,5.086329527519924e-06,5.712085971612194,1.05,1.0534525732680241e-13,0.4544140419149242,0.49693410992464193,0.69,0.0001,2.0,2.0,45167.419830593084,2.827590040528044e-11
56,7.161175599740721e-14,9.172505422666314e-09,9.522370792519357e-05,19.859313905830113,1.05,1.4798164331567177e-13,0.34503778384298367,0.5502959938771699,0.69,0.0001,2.0,2.0,23259.057299712178,2.417824093168099e-11
57,1.2028810142347439e-13,1.1423987693920707e-08,9.988926731992126e-05,27.793302267404364,1.05,1.222609332755543e-13,0.39892460986500927,0.30043754704759784,0.69,0.0001,2.0,2.0,22996.230878083443,6.260743705520329e-11
58,2.2238700002572788e-13,1.6604018505066142e-08,2.5913313922061022e-05,14.644968541247545,1.05,1.1312266106847759e-13,0.38096696952198766,0.5998401717194581,0.69,0.0001,2.0,2.0,33179.13803129313,6.24888964667988e-11
59,2.3086199526818084e-13,9.511398190804866e-09,4.582206378028874e-05,8.494991858441141,1.05,1.3175184554945572e-13,0.49554719443213635,0.5495778266158811,0.69,0.0001,2.0,2.0,19254.012082428057,4.3009632604398484e-11
60,1.954951112380771e-13,7.718824894359877e-09,1.4543081998961431e-05,27.405548871113076,1.05,1.3326102963161565e-13,0.3828572036012245,0.5230332929070961,0.69,0.0001,2.0,2.0,19268.257755489576,9.937104317147098e-11
61,1.9579828826490423e-13,7.938583291835466e-09,4.150933018792661e-05,21.30374781682075,1.05,1.376596971198745e-13,0.41913962499288715,0.46592235369024587,0.69,0.0001,2.0,2.0,6095.497851028138,4.1019689850091285e-11
62,1.1871384552742737e-13,1.9231954726732248e-08,7.981849792462045e-05,27.698563235445054,1.05,1.9492032221526014e-13,0.36597315959359167,0.3686307451933151,0.69,0.0001,2.0,2.0,11140.632431680911,3.2759665155162655e-11
63,1.7755083953132487e-13,5.122519156884558e-09,9.230118759340115e-05,27.151125587625987,1.05,1.4013854010242672e-13,0.34289644647050266,0.422427183773712,0.69,0.0001,2.0,2.0,28146.036867398812,2.187185658488929e-12
64,5.5792267298865776e-14,2.4239057031762665e-09,3.039240692634589e-06,16.12556314224443,1.05,1.4564635771972275e-13,0.34781962998647764,0.3456924076857382,0.69,0.0001,2.0,2.0,39861.19509256023,1.1509124850110588e-11
65,7.19725848961863e-14,5.7085439233867445e-09,3.5302274727928e-05,13.413994382242715,1.05,1.3423514009019427e-13,0.3966027446887893,0.436766344663558,0.69,0.0001,2.0,2.0,49080.57632325828,7.524668274690238e-12
66,1.7081748010405772e-13,1.972616176685003e-08,1.083447828120601e-05,26.952882488775888,1.05,1.6485252950002774e-13,0.3143274013379487,0.616780875871756,0.69,0.0001,2.0,2.0,25649.609642577216,3.1886830308437916e-11
67,2.35857269260754e-13,1.9947543141806306e-08,7.895426050173337e-05,11.730542888906466,1.05,1.2989850218683176e-13,0.3176641026817345,0.46417282937155335,0.69,0.0001,2.0,2.0,20594.42425121863,1.3831894475044608e-11
68,8.455651495454621e-14,8.643629033594267e-10,4.458055398680086e-06,13.901654410514027,1.05,1.858489975412545e-13,0.3957300016146789,0.3021364147390394,0.69,0.0001,2.0,2.0,36656.277841124014,7.661930503703793e-11
69,6.212111897623094e-14,9.520095685802963e-09,4.651922164131467e-05,22.386819953629427,1.05,1.0040685008872577e-13,0.4182828448877688,0.5467785919829992,0.69,0.0001,2.0,2.0,17737.048130435884,5.393662584607353e-11
70,9.017714720959458e-14,1.8432524613026246e-08,7.710088872145432e-05,11.217801958594327,1.05,1.8464444505836209e-13,0.304040127646897,0.5440397378644326,0.69,0.0001,2.0,2.0,32892.52698814089,1.3260183437981057e-11
71,1.4825707590757073e-13,1.7669556146830815e-08,6.866712521636584e-07,9.78682980042262,1.05,1.5517443445569612e-13,0.422528152843305,0.5609037457200776,0.69,0.0001,2.0,2.0,8192.875939190984,5.746144686780407e-12
72,2.402315499012761e-13,6.271174564894142e-09,4.376009927379786e-05,18.062541781346823,1.05,1.8989297458384718e-13,0.33370514422403313,0.3133495349840454,0.69,0.0001,2.0,2.0,47740.8507642277,6.03126123080727e-11
73,8.660755870370373e-14,1.0104831107337311e-08,8.37558253188325e-05,25.149718810446217,1.05,1.9132415097610958e-13,0.4137255518801201,0.49714829890671364,0.69,0.0001,2.0,2.0,24519.829558729845,1.7287661796887423e-11
74,7.276162514201694e-14,9.250568515816616e-09,8.593032709182949e-05,26.697671332374206,1.05,1.0547731792946656e-13,0.47655412280317705,0.4593507557813753,0.69,0.0001,2.0,2.0,23563.105391376233,8.800204101837553e-11
75,6.138982088742213e-14,1.103614855059665e-08,2.542594010719691e-05,29.282848249142216,1.05,1.4179721708500849e-13,0.44164338384365326,0.4303159276392079,0.69,0.0001,2.0,2.0,21908.254252334715,8.123596593349984e-11
76,2.1351414206506872e-13,2.0588922963326733e-09,4.6969694240295037e-05,19.549805176564877,1.05,1.4631007749022994e-13,0.4083630271913712,0.30661910213719085,0.69,0.0001,2.0,2.0,45617.51673033136,2.0151443247161527e-11
77,6.002435920261078e-14,1.5923735661247754e-08,7.777922590718421e-05,11.259914028792824,1.05,1.616282999309365e-13,0.4806580125824128,0.5048187398114712,0.69,0.0001,2.0,2.0,42862.45498608897,7.078837651894106e-12
78,1.9002463385105902e-13,3.675857918784322e-09,7.73483105720763e-05,15.647197632429082,1.05,1.5672963046420078e-13,0.404725029588104,0.4790775545989072,0.69,0.0001,2.0,2.0,3395.3406680024814,1.113880611498829e-11
79,7.787159676846369e-14,1.5204494822820757e-09,2.405817614305147e-05,28.166526879947767,1.05,1.6859032890616021e-13,0.4580026380317467,0.42164536676145475,0.69,0.0001,2.0,2.0,8201.68081930307,3.873876552408227e-11
80,1.175263912216961e-13,1.7262067762093996e-08,1.1774571422689981e-05,11.620901001261831,1.05,1.0936569945735737e-13,0.4157165132805536,0.5025005527720244,0.69,0.0001,2.0,2.0,22682.883667972805,2.239798969228653e-11
81,2.3275228407871293e-13,1.79480133052104e-08,1.630993159824018e-05,29.6887818899991,1.05,1.9061004405850738e-13,0.34604046340621997,0.3152762657418883,0.69,0.0001,2.0,2.0,19463.141581933025,3.664554091182967e-11
82,1.8458614072961852e-13,1.5469167295405637e-08,6.471724734632553e-06,14.982439711383645,1.05,1.7050591796508003e-13,0.34536249296579447,0.4113098378885878,0.69,0.0001,2.0,2.0,37857.259687197395,2.4215441721575288e-11
83,5.735574984315355e-14,8.754228282041975e-09,9.48081079401585e-05,23.761682989034295,1.05,1.9870230148185412e-13,0.48844486889116523,0.36631169474865666,0.69,0.0001,2.0,2.0,25064.149136558888,5.2688408308407124e-11
84,9.50838036019898e-14,7.630285858583222e-09,3.6469209412618945e-05,23.23536270821262,1.05,1.6071311714474203e-13,0.3949588138522759,0.5511477693398283,0.69,0.0001,2.0,2.0,42722.74075765435,6.506501520498427e-11
85,1.6329818217650825e-13,1.5135989772599107e-08,1.1582246415132045e-05,15.00670507169319,1.05,1.3221955581076898e-13,0.4666493678887806,0.45893023752640927,0.69,0.0001,2.0,2.0,1285.6237692637983,6.10087985374301e-11
86,9.988468743835724e-14,1.0324215071876054e-08,4.041328420902998e-06,21.77230894086103,1.05,1.8222739081164614e-13,0.3161991172404753,0.6169924106719283,0.69,0.0001,2.0,2.0,18715.094325346196,1.501391931840529e-11
87,1.249834621259602e-13,1.8818706595556364e-09,1.578706257201573e-05,29.617542970334778,1.05,1.1179890762683436e-13,0.4158003357954777,0.37338300867299445,0.69,0.0001,2.0,2.0,23859.176283347177,3.012053679584822e-11
88,5.190433831319186e-14,1.9550549710008318e-08,8.7038673444511e-05,16.550122537154913,1.05,1.4936818265721195e-13,0.4712478044475531,0.5511296090227826,0.69,0.0001,2.0,2.0,6215.423794439174,9.326119625127017e-11
89,1.5501834677526818e-13,1.01325401688251e-08,1.0070903761168069e-05,18.617822369850405,1.05,1.6848615048319573e-13,0.32132444959342127,0.510925102560805,0.69,0.0001,2.0,2.0,44495.224594433574,3.861024256745484e-11
90,1.1326294899747796e-13,1.8304776726184585e-08,3.97512716876394e-05,29.4888714221054,1.05,1.1143803384982459e-13,0.47584187153998325,0.5282137004149585,0.69,0.0001,2.0,2.0,49730.88927462508,8.722718998381454e-11
91,2.3431364707182615e-13,1.7124898330583645e-08,7.351529939043675e-05,26.700056919291583,1.05,1.890605343693031e-13,0.34402182002355647,0.5533730140389396,0.69,0.0001,2.0,2.0,11099.501911509726,6.591635641481848e-11
92,9.330363781439886e-14,1.7537038728466634e-08,9.025711190082937e-05,15.358700171722587,1.05,1.7933993209472648e-13,0.3868224701916304,0.46047886177554437,0.69,0.0001,2.0,2.0,27524.076528114005,2.496798402920631e-11
93,2.487494667386865e-13,7.690190547162013e-09,4.870617771103214e-05,21.869368478260842,1.05,1.5364074593754377e-13,0.3440432753412797,0.4879506858030428,0.69,0.0001,2.0,2.0,43000.55075311849,9.011693110461684e-12
94,7.075404144352115e-14,6.88971316769542e-09,9.79148395465191e-05,15.888219543289399,1.05,1.7590092392826866e-13,0.34583712522617116,0.4324001014930403,0.69,0.0001,2.0,2.0,28861.75261452563,5.616366313508172e-12
95,2.3442539935854583e-13,8.965517751839201e-09,6.270242950809349e-05,24.913094387737374,1.05,1.4952589580637527e-13,0.47527773254692035,0.3843322062873942,0.69,0.0001,2.0,2.0,22765.540252628267,7.823016614212075e-11
96,1.5096301387127105e-13,3.1558961571384966e-09,4.083306342488298e-05,23.988582405656246,1.05,1.9182591157902402e-13,0.31665709311908014,0.3202846444979241,0.69,0.0001,2.0,2.0,30635.680009491578,8.038105636895368e-11
97,5.426135149471043e-14,2.0275937784778755e-09,2.9228909381869014e-05,25.45064746247655,1.05,1.4084069492087204e-13,0.302893252052118,0.5476178789674183,0.69,0.0001,2.0,2.0,41115.53249072819,1.6098390595955888e-11
98,1.2492339023011418e-13,1.2044063577746222e-09,1.5550142182166704e-05,20.512998119534693,1.05,1.608282247417532e-13,0.32100705255637024,0.6241402331223401,0.69,0.0001,2.0,2.0,22488.102087965693,7.435714869472576e-11
99,1.1351777507000585e-13,1.4748642768443371e-08,2.8841587339543212e-05,14.4818735687349,1.05,1.9328055800520686e-13,0.42436969575103795,0.45704047526910274,0.69,0.0001,2.0,2.0,28934.718695313797,3.456556587639898e-11
100,1.8167662583739421e-13,6.8447349877549825e-09,9.176508604474812e-05,13.122463205906582,1.05,1.7413709472066877e-13,0.470168291977628,0.5312558669215355,0.69,0.0001,2.0,2.0,23779.051726055928,6.16773352039968e-11
101,1.9748014821375508e-13,3.5516130913577188e-09,8.224264286336678e-05,28.61735991041521,1.05,1.732855396496616e-13,0.3468440194564869,0.41783346232444,0.69,0.0001,2.0,2.0,2593.231923850238,4.984090070255713e-11
102,1.457692449171828e-13,8.257783000310025e-09,7.956321638352965e-05,25.771256141584118,1.05,1.5086156914326427e-13,0.425794705610815,0.542631892133031,0.69,0.0001,2.0,2.0,18343.660933876527,4.72325799388739e-11
103,1.003968956102301e-13,1.0144554472308411e-08,4.208349559438173e-06,14.354459816341576,1.05,1.459528895826103e-13,0.4720249862800407,0.6320264198854424,0.69,0.0001,2.0,2.0,43803.65402838967,2.6335474096794224e-11
104,1.6339004787263599e-13,1.4233433413854498e-08,9.650039600668704e-05,7.502767874531736,1.05,1.1671388237192538e-13,0.48964839724271314,0.37702484114093104,0.69,0.0001,2.0,2.0,15590.120513209318,8.432830496075297e-11
105,7.34723074772401e-14,1.4950669808974314e-08,7.38382056518648e-05,27.950087789241437,1.05,1.726496891734605e-13,0.45330559909281926,0.6408066829386074,0.69,0.0001,2.0,2.0,7004.907284199067,3.8526787390089855e-11
106,1.55172197705762e-13,1.894609925031579e-08,6.672904564257131e-05,25.80317107425928,1.05,1.6898729371671807e-13,0.41817355655996746,0.4591172615418512,0.69,0.0001,2.0,2.0,49851.580714496085,3.9666622563709356e-11
107,8.281269095369589e-14,1.2211784133216476e-08,6.118851926982329e-05,13.387047600183076,1.05,1.85553425287209e-13,0.30393239722452575,0.408454959023065,0.69,0.0001,2.0,2.0,110.56568747508081,5.246918031185001e-11
108,1.9060266726936946e-13,1.2958319069369615e-08,3.970528346215562e-05,7.334983982876674,1.05,1.182512706996159e-13,0.33011648352383,0.3534344973562175,0.69,0.0001,2.0,2.0,38739.86472495447,3.097999586591995e-12
109,2.054310122631005e-13,1.0146717969396236e-08,4.216612269068695e-05,26.0970972255532,1.05,1.2462603370386736e-13,0.38541186992836574,0.5655964162986956,0.69,0.0001,2.0,2.0,29964.085972989622,8.13900601597844e-11
110,1.0454196653530097e-13,1.22709246479618e-08,4.1933106073118286e-05,20.27512192073913,1.05,1.9788823463374342e-13,0.4193938605167856,0.4701918763527063,0.69,0.0001,2.0,2.0,5052.935799059294,6.530744869982956e-11
111,1.3092268473112074e-13,1.7338022861170076e-08,7.810846772623538e-05,22.752777145471104,1.05,1.2618377619367161e-13,0.4622336519998958,0.6427537945299469,0.69,0.0001,2.0,2.0,16691.218133076058,4.815016752972578e-11
112,2.4084967757273804e-13,7.109607168215413e-09,6.14399991684041e-05,26.537987760911996,1.05,1.1274634244493671e-13,0.43288403757244426,0.3898251783584398,0.69,0.0001,2.0,2.0,26327.401510812804,7.873703802130895e-11
113,1.8033378477355955e-13,7.298169410362023e-09,2.6955366593340538e-05,22.345135757866316,1.05,1.66160947287761e-13,0.3235215265652451,0.5265911433087366,0.69,0.0001,2.0,2.0,44393.23275457528,1.1880487193961868e-11
114,2.0085174604035885e-13,1.1891381867903218e-08,9.192403729057853e-05,17.725001602453986,1.05,1.698779950888215e-13,0.383058589126767,0.5531132358437294,0.69,0.0001,2.0,2.0,12359.217153103455,2.986246719753887e-11
115,8.217930927619801e-14,8.577561807350712e-09,1.924985413099433e-05,6.239590730836124,1.05,1.35937675368082e-13,0.4187704238019615,0.4823861825400298,0.69,0.0001,2.0,2.0,2081.7322530192305,5.670110319688526e-11
116,2.4357300615143465e-13,8.279836143975231e-10,7.03217034800318e-05,25.962393765317046,1.05,1.6175705414771598e-13,0.4939294849585825,0.5419156488775858,0.69,0.0001,2.0,2.0,27472.202661887535,1.3428605544073148e-11
117,1.1569703359278436e-13,3.6235380100213927e-09,6.714944737120249e-05,23.49173558236617,1.05,1.5087200738395707e-13,0.3563695096769621,0.43294273884076817,0.69,0.0001,2.0,2.0,19256.071735471414,6.0744483900854735e-12
118,2.0302127562243746e-13,1.390068785796009e-08,3.901889735837692e-05,24.20152525580058,1.05,1.9842165316928786e-13,0.46283301369237306,0.5036683694116639,0.69,0.0001,2.0,2.0,27221.37539609618,2.3433781748098645e-11
119,1.4278858814552362e-13,4.841080116894899e-09,2.239250400211985e-06,21.04219310325996,1.05,1.0686258135786523e-13,0.31261859598974445,0.5855615593373791,0.69,0.0001,2.0,2.0,47806.335527063406,4.8447915109062775e-12
