,CP,LS,IS,RS,N,CJ0,M,VJ,EG,IBV,BV,XTI,RL,CL
11,1.3673292968867636e-13,1.4323142178855954e-09,8.207961996047605e-05,29.821931949519215,1.05,1.02317431523325e-13,0.32637946604422535,0.349336211125981,0.69,0.0001,2.0,2.0,2388.0712614403897,7.625877012445539e-11
12,2.2708327919147684e-13,1.8091825174433814e-08,8.899177243508814e-05,27.921908135347227,1.05,1.5587323657347224e-13,0.34421480588064157,0.4514858663665044,0.69,0.0001,2.0,2.0,33594.57188374975,4.24168121521311e-11
13,2.4643927596168293e-13,2.077906472349413e-09,2.8556866341428276e-05,27.34924974597201,1.05,1.3343098799773087e-13,0.3378806638688079,0.4740952598259077,0.69,0.0001,2.0,2.0,35225.16754768317,7.032792063558226e-11
14,1.930252992648338e-13,1.2851263649556386e-08,3.877223401708559e-05,12.707480821322232,1.05,1.663320587549751e-13,0.4814969055771624,0.4120307115240246,0.69,0.0001,2.0,2.0,33205.44646664357,6.368036620235634e-12
15,2.105445661135606e-13,9.680441003196965e-09,8.036140184949344e-05,8.676613600422925,1.05,1.0483516201562038e-13,0.30281243093467675,0.6307677085367023,0.69,0.0001,2.0,2.0,36607.447636610545,1.6870675810901134e-11
16,5.019858887282358e-14,1.0580435115254983e-08,1.885613421495313e-05,11.695961664356906,1.05,1.3859883792637053e-13,0.37479126578147604,0.5913800256450359,0.69,0.0001,2.0,2.0,245.07898739598738,8.99299402020381e-11
17,2.376985664616204e-13,1.0295112050399168e-09,3.1686709286740216e-05,21.468340798505313,1.05,1.5615019192168973e-13,0.3497064460587969,0.4734468937927325,0.69,0.0001,2.0,2.0,4616.090576907937,5.778072086652531e-11
18,1.1434084670380545e-13,1.7304110615334307e-08,6.814223237558329e-05,28.05380932562514,1.05,1.8746482008174407e-13,0.32169112455677223,0.6297845754096467,0.69,0.0001,2.0,2.0,49483.469674876294,4.194650849296981e-11
19,6.327300978558129e-14,1.6722742159376972e-08,7.10307557470874e-05,27.391396535303087,1.05,1.452087462484771e-13,0.38296376166527035,0.47696933829386146,0.69,0.0001,2.0,2.0,10435.258436465501,8.32385437277537e-11
20,1.2360839516131613e-13,1.863069247083933e-08,2.5011883765408333e-05,23.197265831926526,1.05,1.74758345343216e-13,0.3792069383998963,0.5917397580795769,0.69,0.0001,2.0,2.0,11925.064289683358,2.3166672425912955e-11
21,1.8395926050888194e-13,1.8829823961315847e-08,4.043974584839808e-06,19.343013805100924,1.05,1.680029493640246e-13,0.312635389781516,0.34886745404878644,0.69,0.0001,2.0,2.0,13990.276522973732,6.865198243810155e-11
22,7.055597680077066e-14,1.2063159188062849e-08,2.869092672433886e-05,14.206450964050392,1.05,1.0270621969921603e-13,0.3044082924605728,0.4748540773103085,0.69,0.0001,2.0,2.0,28337.08843244406,2.646036105968539e-11
23,2.0383016039275173e-13,1.8174578730751993e-08,8.37928416503179e-05,26.09178634195571,1.05,1.0819248050259055e-13,0.36035164739908454,0.5973421567809125,0.69,0.0001,2.0,2.0,28845.41752562119,4.7477185624123725e-11
24,1.5889232689046573e-13,1.0951982793484099e-08,6.755412219241477e-05,14.463916373761627,1.05,1.2922262999213146e-13,0.42272048422988634,0.6441175453581371,0.69,0.0001,2.0,2.0,6862.054238992889,4.551787459088675e-11
25,1.9331036822196703e-13,1.2164958900532832e-08,4.029249874755248e-05,16.66485401862277,1.05,1.975585184967448e-13,0.35372707210662857,0.37363789290455135,0.69,0.0001,2.0,2.0,25656.565103497847,3.174687046387885e-12
26,1.5742842894199784e-13,4.1354084054837035e-09,9.889412341977065e-05,8.17114818124232,1.05,1.231220859479519e-13,0.472509751680633,0.5466625692343225,0.69,0.0001,2.0,2.0,28084.448326449536,7.733701522840703e-11
27,1.0589934686768047e-13,1.4212254743009984e-08,9.411165076641543e-06,6.7962951738712265,1.05,1.840879836105731e-13,0.46277726856121026,0.5677482086608703,0.69,0.0001,2.0,2.0,37436.347390006864,3.905878512208535e-11
28,9.417540480516982e-14,6.171877335547906e-09,1.802943731884677e-05,5.081017336039587,1.05,1.675594880920601e-13,0.37208686575840677,0.4151820762409554,0.69,0.0001,2.0,2.0,11433.713615167657,4.087230875779446e-11
29,1.3681026038855898e-13,1.2001145320384233e-08,4.50581921281253e-05,11.719752471652082,1.05,1.0657060663671092e-13,0.49414997687353307,0.6203380261626608,0.69,0.0001,2.0,2.0,26045.788328953968,7.945978249026815e-11
30,1.585898936916649e-13,1.783876735220895e-08,4.587316765134752e-05,10.892078790996838,1.05,1.7259316465604135e-13,0.42609520306695237,0.30116923201427603,0.69,0.0001,2.0,2.0,11827.931565034381,7.6983758172588e-11
31,8.794337378258101e-14,1.2323636194037111e-08,6.573217695039143e-05,20.564270881985138,1.05,1.451961490830598e-13,0.3902202994624971,0.38499893583565364,0.69,0.0001,2.0,2.0,32363.17521167358,1.2381020944073416e-11
32,1.9421111526603646e-13,7.183307638688628e-09,7.603710066934874e-05,13.9417101630647,1.05,1.217390396986868e-13,0.40085459373478755,0.6033619104256629,0.69,0.0001,2.0,2.0,1992.786827015127,9.873012249691723e-11
33,2.425136920796448e-13,1.6970425778843895e-08,1.3624996890042712e-05,14.127208442944104,1.05,1.2866023824532511e-13,0.3033510273060026,0.36664533034632124,0.69,0.0001,2.0,2.0,32922.710829970616,4.592908356467319e-11
34,2.3572789020867525e-13,1.9920625613602178e-08,2.5556729543538733e-06,20.94298683988106,1.05,1.5986941328548048e-13,0.434107445630627,0.43880225201065154,0.69,0.0001,2.0,2.0,14625.411514107473,1.4390352233702705e-11
35,1.7335963867767848e-13,1.3653580267224483e-08,2.680062306288777e-06,8.62230293555577,1.05,1.9858576565400604e-13,0.3892959853796414,0.45166215337878646,0.69,0.0001,2.0,2.0,16874.781276244503,8.779976410518375e-11
36,9.443559492170551e-14,1.198826428061181e-08,4.9600946664351116e-05,27.35948965869729,1.05,1.2268880396908106e-13,0.33401453346730803,0.5729353713319341,0.69,0.0001,2.0,2.0,37258.92466358259,1.618824138443872e-11
37,1.485571743105221e-13,1.0608122392403128e-08,9.507001421951413e-05,27.23924721904075,1.05,1.7051179114111074e-13,0.40947480142335746,0.5222379627075991,0.69,0.0001,2.0,2.0,38880.37865589829,2.3883289760578913e-11
38,1.643319046109031e-13,1.4113981363343009e-08,8.057011402716153e-05,9.238077065549795,1.05,1.9832242338462907e-13,0.395201238589287,0.6089216314440188,0.69,0.0001,2.0,2.0,38115.95859993073,4.684101318190721e-11
39,1.0982986291019769e-13,4.92358573157182e-09,7.182447694266621e-05,7.374636601438295,1.05,1.9181455135497164e-13,0.4277091980608495,0.4434200233499963,0.69,0.0001,2.0,2.0,42372.568570929296,8.594147244306567e-11
40,1.536876432639399e-13,1.0240938436895581e-08,1.2094758132272933e-06,21.48491498850765,1.05,1.5440364232970495e-13,0.3002737908260354,0.32355610236745413,0.69,0.0001,2.0,2.0,33418.17519300587,9.53035505820304e-11
41,1.1490953636729098e-13,1.3990305780870588e-08,7.997080608671753e-05,10.230066218482325,1.05,1.5796873274064816e-13,0.483302914343677,0.5736914886067348,0.69,0.0001,2.0,2.0,10442.634137936882,4.939964231905638e-12
42,2.1203416316625686e-13,1.79017297996878e-08,4.365114630852291e-05,21.69929545440252,1.05,1.8069818391356071e-13,0.47319904935642165,0.3488160477928137,0.69,0.0001,2.0,2.0,12486.948803226478,3.81159384187494e-11
43,1.9255175902364083e-13,1.2896893701937075e-08,2.5571353099559116e-05,19.044199535961265,1.05,1.2930632876849838e-13,0.43312804869124355,0.5898079071604002,0.69,0.0001,2.0,2.0,30139.386730264756,8.669296056338311e-11
44,1.1376929990733641e-13,6.95243590240739e-09,3.197018574760662e-05,12.043657951950644,1.05,1.5353656646594068e-13,0.4293792289867906,0.42008207376062545,0.69,0.0001,2.0,2.0,15992.001180156425,6.6381719205003e-11
45,2.195338203922301e-13,4.795811841222404e-09,4.454190250639106e-05,27.34533159683686,1.05,1.3834788112271892e-13,0.3514143246204553,0.45223768142048903,0.69,0.0001,2.0,2.0,10361.37433682307,8.246671437529943e-11
46,1.6146496023712302e-13,1.445069834710783e-08,4.977967187106341e-05,24.40872201921317,1.05,1.8318444602483398e-13,0.38254311754955905,0.56671740113419,0.69,0.0001,2.0,2.0,17212.544220370244,9.151929699304426e-12
47,2.013683972863195e-13,1.1904915728431934e-08,3.631056671668442e-05,11.161131375088244,1.05,1.7559887943744633e-13,0.3250716290260926,0.503477154997944,0.69,0.0001,2.0,2.0,8982.737533658992,4.929326003790552e-11
48,1.7176959882621512e-13,1.0819656247064444e-08,2.7607860817949486e-05,27.666340125733615,1.05,1.7470601506709577e-13,0.42536195791760745,0.6441972653521642,0.69,0.0001,2.0,2.0,37586.84427837789,3.455025232023193e-11
49,1.8617188640799566e-13,1.8072292415353854e-08,3.1058914068891677e-05,12.885492255652665,1.05,1.1448496022819948e-13,0.42905470157896375,0.4254052485915851,0.69,0.0001,2.0,2.0,19579.867286307508,7.932968070833644e-11
50,9.685967276257837e-14,1.352325527499575e-08,4.3998102561302246e-05,18.963462151219744,1.05,1.1269834688706598e-13,0.49915539882840787,0.5186796505639327,0.69,0.0001,2.0,2.0,23301.27815831232,9.305702959724977e-11
51,9.554390811878796e-14,5.598162177226455e-09,2.6917924042262056e-05,26.080518303591735,1.05,1.7054043328791052e-13,0.44922926977057454,0.3047308165689997,0.69,0.0001,2.0,2.0,6865.440000062533,4.4287789797148625e-11
52,6.531032213185799e-14,1.9468827494572206e-08,5.367308009874356e-05,9.356829311336067,1.05,1.7191877191376555e-13,0.40827581204843044,0.5064301667860854,0.69,0.0001,2.0,2.0,11140.48083096746,5.887935801741132e-11
53,2.1132839416166594e-13,1.7563388753140934e-08,5.825824679899231e-05,13.248636103598383,1.05,1.4472069365264054e-13,0.38927493774251865,0.5638515373191203,0.69,0.0001,2.0,2.0,39651.686201452736,9.37808261013578e-11
54,2.1162649983587167e-13,2.9041304300826114e-09,1.8886942735343642e-06,13.093565014063216,1.05,1.6704854438950957e-13,0.4600427387995733,0.43170434964151494,0.69,0.0001,2.0,2.0,10566.740745268566,3.746429160300021e-11
55,2.0281598449688852e-13,6.54439817837812e-09,7.598517963254969e-05,19.822669848579316,1.05,1.424744066769528e-13,0.3077630289380673,0.41746206531525365,0.69,0.0001,2.0,2.0,30605.165967473113,5.99644096254886e-11
56,5.5828000359278395e-14,1.453238365556074e-08,9.801909300241626e-05,28.40618360908713,1.05,1.405596463813764e-13,0.37267298293047446,0.42579575383167856,0.69,0.0001,2.0,2.0,27546.142138410774,5.933187776602355e-11
57,2.220178064668866e-13,1.613487891864978e-08,9.0100014883329e-05,15.675647532266265,1.05,1.3777240155365209e-13,0.45483853942806296,0.35196660422092496,0.69,0.0001,2.0,2.0,8766.189113546632,9.481703702347657e-11
58,1.5460420057737098e-13,1.841043792246909e-08,5.467621812825945e-05,28.98259028790905,1.05,1.8619209833717569e-13,0.3046384362826993,0.3545282833497333,0.69,0.0001,2.0,2.0,33622.73719870099,8.414077546387153e-11
59,9.568769829664726e-14,6.844516406554378e-09,5.942106415610459e-05,18.655647237130395,1.05,1.346008122532624e-13,0.4908466600220899,0.34460730099004955,0.69,0.0001,2.0,2.0,23544.238012912265,3.707616887726216e-11
60,1.5519907117682266e-13,1.637353036456382e-09,5.0241608058472696e-05,18.24380812396943,1.05,1.6569994621848316e-13,0.33996283021064994,0.6307584397437648,0.69,0.0001,2.0,2.0,30564.99714773189,8.451342411698528e-11
61,1.8948487846279095e-13,1.7270297759221658e-08,7.447066411021835e-06,22.951428187800854,1.05,1.5772107796175918e-13,0.4335757426909997,0.6324355925898713,0.69,0.0001,2.0,2.0,40926.64379671948,3.240921702108001e-11
62,1.72811609415795e-13,5.9296030725042195e-09,4.26255658352875e-06,16.252676503862677,1.05,1.2166112502666007e-13,0.3101638887835319,0.35013713446582234,0.69,0.0001,2.0,2.0,30242.073292081346,5.932690990347675e-11
63,1.3396043378315976e-13,1.4006352315837595e-08,7.67619703804449e-06,26.71724459182702,1.05,1.320234517105322e-13,0.35361216918203675,0.34357673150135903,0.69,0.0001,2.0,2.0,12770.416991890554,5.818380899661291e-11
64,8.753983151327174e-14,8.719478400753067e-09,3.35300252884454e-05,27.8622487806396,1.05,1.2286792068041147e-13,0.3103464964406311,0.37442003247150635,0.69,0.0001,2.0,2.0,16985.064998502352,1.5800307469315704e-12
65,1.1888528856462032e-13,1.813173461206716e-08,3.8161599383574873e-05,9.058287283232978,1.05,1.5343809566810356e-13,0.4552187306954958,0.5109108806055723,0.69,0.0001,2.0,2.0,12583.935605125374,4.9835578553599006e-11
66,1.2038004879197533e-13,3.1812228946277452e-09,7.485862792709358e-05,26.414621666182857,1.05,1.7810425643468085e-13,0.366208701400016,0.507708472656718,0.69,0.0001,2.0,2.0,26068.766727902937,6.154158589288631e-11
67,7.15520740493758e-14,7.302954859196102e-09,2.8316674142369557e-05,13.351042693387045,1.05,1.7338760331811437e-13,0.3879735205893177,0.5845678191590464,0.69,0.0001,2.0,2.0,9136.714169993646,2.5580012098705418e-11
68,1.37653572636641e-13,6.14177554364855e-09,5.747414447117687e-05,14.106850955469561,1.05,1.5908091362099208e-13,0.3597110416321156,0.317152200438974,0.69,0.0001,2.0,2.0,49166.23812866291,8.836071622608634e-11
69,1.6625990052268796e-13,1.1333081869345753e-08,8.740554723663102e-05,24.309743227251225,1.05,1.941239620304753e-13,0.3804844753504696,0.5377112355881666,0.69,0.0001,2.0,2.0,26003.669056405153,1.477358292015854e-11
70,1.0592254633122371e-13,3.6948578001375993e-09,1.7512061922907134e-05,14.220410802975085,1.05,1.4541956146655273e-13,0.3578961025994044,0.5525445537894039,0.69,0.0001,2.0,2.0,11951.027078613306,1.922151381999527e-11
71,6.550534960167323e-14,8.066321445963314e-09,5.898934492089263e-05,14.30863707264116,1.05,1.9414869108190449e-13,0.45663319138210356,0.3034963578501278,0.69,0.0001,2.0,2.0,27887.88211577823,7.311862969336325e-11
72,6.458455297349408e-14,2.0442778457961184e-09,3.074317741036985e-05,21.835593215275228,1.05,1.4440292001265646e-13,0.46582241122494006,0.5952176299260283,0.69,0.0001,2.0,2.0,45718.391252934176,7.173363689866252e-11
73,1.712206337351804e-13,1.8149014140294167e-08,9.59587444582676e-05,22.22694203814993,1.05,1.7482228650958517e-13,0.3950667308252104,0.37855043717029524,0.69,0.0001,2.0,2.0,33754.045745999574,4.253054314020683e-12
74,2.244030727335448e-13,1.0585277273768975e-08,8.018703016375022e-05,24.60093382156423,1.05,1.9827125962841215e-13,0.45543320413194854,0.5538158876231387,0.69,0.0001,2.0,2.0,12604.110477486664,1.4729344495406185e-11
75,9.749237217665756e-14,1.9443602976151773e-09,2.031654008461166e-05,16.04579931432428,1.05,1.3438429284443088e-13,0.48752684229448134,0.4575346123852309,0.69,0.0001,2.0,2.0,40726.7956328642,5.973226911421667e-11
76,1.628071502318879e-13,1.5907433605351227e-08,8.048722861847428e-05,20.71619056094645,1.05,1.8505668014019198e-13,0.35045825564154126,0.5881093129662791,0.69,0.0001,2.0,2.0,12435.005432785953,4.56914842783028e-11
77,1.6316732270733743e-13,4.966033358524654e-09,7.413899589498824e-05,22.20805952881132,1.05,1.6417838905676935e-13,0.36723087391779413,0.5193976042632832,0.69,0.0001,2.0,2.0,49219.63209531783,3.2649999726765976e-11
78,1.8627406123101628e-13,5.0726532629632375e-09,6.062741574180171e-05,10.50937537299201,1.05,1.0359890999763225e-13,0.38841151768274396,0.6046317667371013,0.69,0.0001,2.0,2.0,28739.97023690507,3.9326816469694573e-11
79,6.068630967751201e-14,2.610895293257893e-09,9.679455102297896e-05,24.99179606097873,1.05,1.2706217564835474e-13,0.3974581986326824,0.31576920373671036,0.69,0.0001,2.0,2.0,39138.72423487094,1.9789184380890378e-11
80,2.4085417165969773e-13,5.983063402486946e-09,6.916798391140677e-05,13.62189620161117,1.05,1.455481277610923e-13,0.42948057063905654,0.5876038611285331,0.69,0.0001,2.0,2.0,233.29456925155628,1.8365968813188955e-11
81,1.9455771468012066e-13,1.5411139405068397e-08,5.888900735397944e-05,23.077418434889537,1.05,1.7806440837827879e-13,0.4468451237868656,0.593086602032465,0.69,0.0001,2.0,2.0,15536.981501102342,9.604311940393174e-11
82,1.571260276625831e-13,1.7795224959349917e-08,3.253838145871394e-05,5.315949495743439,1.05,1.23538744683883e-13,0.315834899251719,0.3616914274036824,0.69,0.0001,2.0,2.0,12926.331250477946,4.156824725251977e-11
83,2.3555428210415343e-13,1.1083865414335065e-08,3.6099158534627776e-05,7.009722567669101,1.05,1.7913210088129414e-13,0.3716293246545608,0.34400417679727235,0.69,0.0001,2.0,2.0,20305.01075547765,9.930278038072492e-11
84,1.2082848700098745e-13,1.3705002285173066e-09,1.7578699666670646e-05,8.353334583658329,1.05,1.840592430198907e-13,0.4244585940372839,0.6469530579401386,0.69,0.0001,2.0,2.0,11562.756907975829,6.731603262363166e-11
85,1.3837579490967418e-13,1.3758237106452751e-08,3.4492208329781765e-05,22.478367083818476,1.05,1.8420118191662128e-13,0.3648498177724242,0.581142292599398,0.69,0.0001,2.0,2.0,47219.648871146244,8.956710148937058e-12
86,1.8306841197797208e-13,1.640813703692007e-08,2.7383235126022146e-05,11.91477271589959,1.05,1.3632443748384088e-13,0.4943709239831141,0.4411063246804744,0.69,0.0001,2.0,2.0,14947.94504794624,5.108858199950259e-11
87,1.2653080143348792e-13,1.817451715615543e-08,7.660036465779367e-05,13.909336866509296,1.05,1.8271105163325336e-13,0.4377171033143218,0.45921367213516096,0.69,0.0001,2.0,2.0,12739.226027372275,1.5390778918314966e-11
88,8.0905872961988e-14,3.1239711178690036e-09,2.042784529045392e-05,23.755126131995663,1.05,1.2857132284124203e-13,0.4554661531396387,0.42939154775409016,0.69,0.0001,2.0,2.0,1704.9243495966566,1.3913291933045134e-12
89,1.8352986830444445e-13,1.1879199870833993e-08,4.8758480584374925e-05,8.993764206314786,1.05,1.8084856922566294e-13,0.4635396709026837,0.6088031905081004,0.69,0.0001,2.0,2.0,17890.29250779775,7.822721101018001e-12
90,9.713340685851441e-14,1.1945078815526121e-08,6.784074777034685e-05,21.623509426227155,1.05,1.2008947768064783e-13,0.45609705175737936,0.5338451742668856,0.69,0.0001,2.0,2.0,19970.592478722923,3.887257127278912e-11
91,2.255949458189033e-13,1.4903683093203972e-08,1.532432819387412e-05,21.14053370033217,1.05,1.9259908509983946e-13,0.4760286222653493,0.3588036069683335,0.69,0.0001,2.0,2.0,41193.742156697546,5.4773346908938544e-11
92,1.6203198671495764e-13,5.925979561298001e-09,8.796590216494845e-05,17.13477047181891,1.05,1.6765574093136556e-13,0.4876892356968704,0.5593502125705307,0.69,0.0001,2.0,2.0,36483.91673936668,2.5927125174219277e-11
93,9.882377436145336e-14,1.0720769365199472e-09,8.165357782257908e-05,7.187316385471003,1.05,1.8033005187312362e-13,0.4023178890254416,0.6363084112143499,0.69,0.0001,2.0,2.0,48820.05088249024,6.192536933323966e-11
94,5.901887095661243e-14,1.1217351464342616e-08,6.194118996154303e-05,19.94582188047228,1.05,1.497640627062955e-13,0.3663042843051203,0.4284793367197657,0.69,0.0001,2.0,2.0,6260.171378422033,1.7724238467156986e-11
95,1.750485539702018e-13,1.0495342059929064e-08,3.23279196103142e-05,20.115126757283196,1.05,1.8265729474552548e-13,0.46483755497391777,0.39807297533113833,0.69,0.0001,2.0,2.0,48110.603117547456,8.467337407298547e-11
96,7.19854010418987e-14,1.5119636226263486e-08,6.202368635159834e-05,20.61938050176297,1.05,1.8594237060419104e-13,0.4573931493797801,0.3779312025105058,0.69,0.0001,2.0,2.0,4274.065343424208,1.3991664974244043e-11
97,8.175880745109923e-14,1.1114963006844066e-08,9.736381268510793e-05,26.491358819942867,1.05,1.1891953720501643e-13,0.4974158628529539,0.4360713776543053,0.69,0.0001,2.0,2.0,26699.533899844984,4.153077299776857e-11
98,1.998355772568528e-13,1.309240575570756e-09,7.534484886545157e-05,8.428729763653031,1.05,1.0918270502542502e-13,0.4023537354318377,0.37026682155277363,0.69,0.0001,2.0,2.0,31113.938069874905,9.640639874721389e-11
99,8.524090539844151e-14,1.6493850165563052e-08,5.174061751606087e-06,19.269418992767164,1.05,1.9576144487144178e-13,0.4738527112419703,0.5006632428597416,0.69,0.0001,2.0,2.0,31717.56744756152,8.835249551196144e-11
