,CP,LS,IS,RS,N,CJ0,M,VJ,EG,IBV,BV,XTI,RL,CL
64,9.669604270029197e-14,7.3490799455116436e-09,6.320249435198099e-05,21.281844835871105,1.05,1.354877202824271e-13,0.35702685804176043,0.42161553261855933,0.69,0.0001,2.0,2.0,2610.090374839449,6.931622395892798e-11
65,6.701834475372155e-14,1.9444540677410906e-08,1.426511734811547e-05,8.652960385759261,1.05,1.2844099669461538e-13,0.4848630901388242,0.4276921111332732,0.69,0.0001,2.0,2.0,33706.68029070083,6.25180828646976e-11
66,1.2727603935543611e-13,1.685262461043942e-08,2.085495263351593e-05,26.811332071888128,1.05,1.2933928288661581e-13,0.42895167545186524,0.35407697107422903,0.69,0.0001,2.0,2.0,23414.108730176282,7.460341744899578e-11
67,1.9645255790931406e-13,4.824339333047506e-09,3.3093248053880045e-05,17.010612435047832,1.05,1.57384626554559e-13,0.328579858485668,0.5705112323079753,0.69,0.0001,2.0,2.0,3645.440142211121,8.666724902955742e-11
68,1.991627764733912e-13,7.692968108409169e-09,9.553318305166754e-05,14.303231836628964,1.05,1.047310435691629e-13,0.4983067632525996,0.4901271180406943,0.69,0.0001,2.0,2.0,30974.49728628807,6.69430553978173e-11
69,2.368673017145611e-13,1.3911726198067223e-08,6.334232650146958e-05,18.069859563139264,1.05,1.4226296690540977e-13,0.4559703391021301,0.32307520211885277,0.69,0.0001,2.0,2.0,7346.774407074108,4.646369844827081e-11
70,1.314601311388513e-13,8.747811494494214e-09,3.575317694281473e-05,13.423507237613679,1.05,1.4489987832737743e-13,0.3803271302318318,0.4688526500909044,0.69,0.0001,2.0,2.0,38225.070161478965,6.894175330570903e-11
71,1.6921805123640413e-13,4.7166983816022235e-09,9.825034286862995e-05,20.318096485212862,1.05,1.3795771036574461e-13,0.48839084116257775,0.3988499585569755,0.69,0.0001,2.0,2.0,12448.083578355938,1.2349052620293604e-11
72,2.163460842727766e-13,1.7175079104262116e-09,7.918993025822465e-05,24.6497547203664,1.05,1.1293501462139625e-13,0.38549606762317723,0.330987786662485,0.69,0.0001,2.0,2.0,24794.032552375473,5.0491052315063e-11
73,1.2269500602387628e-13,1.4231073183125173e-08,9.472463796594974e-05,22.200674174552123,1.05,1.293357225115665e-13,0.47771350100601295,0.3082896319174533,0.69,0.0001,2.0,2.0,18876.492898496494,7.776045442549773e-11
74,1.1689702946446455e-13,1.0126337075452582e-09,1.1530144525390309e-05,9.945899810893977,1.05,1.3527925044636555e-13,0.4968598895147667,0.3150988991590213,0.69,0.0001,2.0,2.0,15706.33993692394,1.0318559337424213e-11
75,6.351544403309595e-14,1.2792068175489383e-08,2.5144140079567653e-06,12.214895909569261,1.05,1.438510031135866e-13,0.45026339348861044,0.5110827979308679,0.69,0.0001,2.0,2.0,19988.19661552055,5.98174301939258e-11
76,2.2568490994647574e-13,8.715982480457368e-09,7.533042746547458e-05,25.24169698228895,1.05,1.3040877631901304e-13,0.3834026879052348,0.4128140455284176,0.69,0.0001,2.0,2.0,37824.95173621764,9.058036105264119e-12
77,2.4749008197814167e-13,1.838063233366686e-08,6.552338264249659e-05,28.98466131380823,1.05,1.8834750400339624e-13,0.3731443650179644,0.44533929428429375,0.69,0.0001,2.0,2.0,38353.321130551616,8.159317988216439e-12
78,8.610969534934272e-14,1.5690612241598437e-08,8.620600032890462e-05,6.503210559324522,1.05,1.0829361086087915e-13,0.45650643019196724,0.33789997359320983,0.69,0.0001,2.0,2.0,31060.251381152553,5.73093601161895e-11
79,2.276660697044885e-13,1.1518662201681572e-08,2.6523136693919638e-05,22.69187088246248,1.05,1.2153781997434414e-13,0.3309277833868022,0.508635000836446,0.69,0.0001,2.0,2.0,11899.927347239407,6.253937631493855e-11
80,1.039852415134591e-13,1.717165000794581e-08,9.879390422985184e-05,19.818463926350283,1.05,1.8434852150928645e-13,0.4325319401827743,0.34625849510060636,0.69,0.0001,2.0,2.0,18199.369207189873,2.7573530967945418e-11
81,1.7167345126481877e-13,1.1500811887173156e-08,5.0736301704118316e-05,24.55807710519806,1.05,1.2887545792729093e-13,0.43137907187725943,0.6236513939289805,0.69,0.0001,2.0,2.0,3115.3628819532105,2.528421968262943e-11
82,1.7365984049361152e-13,2.7960631379117597e-09,9.034300902173472e-05,21.468770785991254,1.05,1.529576263172507e-13,0.3319969717862475,0.5210529343941495,0.69,0.0001,2.0,2.0,42761.22217752815,5.6920711150110513e-11
83,9.253697783489034e-14,5.072881951578267e-09,3.976564944712625e-05,15.82087954239672,1.05,1.567276341077297e-13,0.4612289129541264,0.6337402276077087,0.69,0.0001,2.0,2.0,26736.723127861744,4.390057987624989e-11
84,5.996478703088974e-14,1.3579050127087988e-08,4.221495342931343e-05,12.143679212971882,1.05,1.1599726514196199e-13,0.36939952057102826,0.5755059853090734,0.69,0.0001,2.0,2.0,42651.51059036941,7.127858966829393e-11
85,7.519001680308692e-14,1.7992136352541866e-08,9.726957458458387e-05,25.830079538006295,1.05,1.5271667468253261e-13,0.3970227036789584,0.32273177691954463,0.69,0.0001,2.0,2.0,15640.777924186641,7.704914001108559e-11
86,1.0273335990444372e-13,1.3591815676831433e-08,4.182863861402137e-05,19.684624900320017,1.05,1.3634395992460776e-13,0.40085114466586746,0.5382905154246826,0.69,0.0001,2.0,2.0,18998.402262138283,8.831591041732171e-11
87,2.3284770588389806e-13,1.7793994544414282e-08,8.190792913659317e-05,27.198864269702035,1.05,1.630377394613256e-13,0.4639226002972372,0.45806799638451223,0.69,0.0001,2.0,2.0,44512.15936171417,6.757956003734813e-11
88,2.36404800051992e-13,1.7453820823560305e-08,9.155687798866531e-05,19.256390580900796,1.05,1.9748049489834844e-13,0.317204157242145,0.4367230915365644,0.69,0.0001,2.0,2.0,48591.696378807435,1.2859575108196824e-11
89,1.1768479926376882e-13,1.7381636122758162e-08,5.9650766507965925e-05,29.109943401716215,1.05,1.1162314758416843e-13,0.40737063439740206,0.4880276232295122,0.69,0.0001,2.0,2.0,30070.3574319974,1.3170517886178358e-11
90,7.061991620643442e-14,8.78601674854461e-09,6.976816868632181e-05,13.654089140364476,1.05,1.1143697052258772e-13,0.37690262876238345,0.639679089733138,0.69,0.0001,2.0,2.0,18280.843924176334,8.221858097411751e-11
91,9.78222182891627e-14,1.890914103967427e-08,6.22333877199516e-05,24.90691702346598,1.05,1.0015677204006637e-13,0.3321964829966802,0.38805137839718157,0.69,0.0001,2.0,2.0,47613.87998979973,5.6102821341539184e-11
92,1.912890893615832e-13,8.116866232287891e-09,9.580509080458867e-05,29.427924774181513,1.05,1.761244156822883e-13,0.46574140126082797,0.42687031905308104,0.69,0.0001,2.0,2.0,24211.07357721687,7.430681335372338e-11
93,6.140908083588619e-14,1.1947966995780082e-08,4.52148804032859e-05,21.421067379570285,1.05,1.220210636472511e-13,0.47269146848929167,0.3353195894684264,0.69,0.0001,2.0,2.0,33402.146790464685,4.040853870286164e-12
94,1.8818638792412986e-13,1.9667143753610334e-08,1.1669975847154007e-05,16.798619794789605,1.05,1.751505101258696e-13,0.4829495488240964,0.4146341515798245,0.69,0.0001,2.0,2.0,47573.9661058739,3.030428130479484e-11
95,2.355922598747524e-13,7.838391915061056e-09,9.329865653157646e-05,25.38547378142957,1.05,1.870569351812388e-13,0.42385290649029794,0.6499123897428207,0.69,0.0001,2.0,2.0,41827.90931846628,5.278518877694433e-11
96,2.2595370670338008e-13,1.957065889681624e-08,2.1517721079047578e-05,24.521547145542918,1.05,1.720001038474344e-13,0.4992674528881015,0.30441972233388764,0.69,0.0001,2.0,2.0,43239.04315398015,8.134543040540767e-11
97,2.3751855362064164e-13,1.0486116632058155e-08,9.384480436104782e-05,13.702800599786615,1.05,1.0547496370947574e-13,0.39154727509469667,0.505918468128673,0.69,0.0001,2.0,2.0,23878.28161615957,1.0034842620438218e-11
98,1.2629618609635094e-13,1.4745766469260792e-08,3.341756821609642e-05,17.90027770365994,1.05,1.5612831062776958e-13,0.44028634599480776,0.6168208762679841,0.69,0.0001,2.0,2.0,32498.946872564902,1.2755597674840618e-11
99,1.887326883729362e-13,4.334510524854146e-09,5.492964722329075e-05,12.693017698657492,1.05,1.987854829301546e-13,0.46810480207553695,0.3076419015290073,0.69,0.0001,2.0,2.0,43726.32229614399,2.2874277574224672e-11
100,6.241256966989455e-14,1.1917846667171822e-08,9.539037705071713e-05,26.142146892847467,1.05,1.0255311001216445e-13,0.3789225669541944,0.30900260968530713,0.69,0.0001,2.0,2.0,9047.371104314772,1.8901142495325817e-11
101,6.348724686446863e-14,8.79216653153982e-10,5.358793843397227e-05,22.626294446095244,1.05,1.1892973379564622e-13,0.30285327878188156,0.5971253899764348,0.69,0.0001,2.0,2.0,29257.53924718747,2.2350196212172366e-11
102,1.4581683847001676e-13,1.7371416641618866e-08,6.824268012412861e-05,26.08595333477664,1.05,1.1239496496446388e-13,0.36766434672499704,0.6343380671448124,0.69,0.0001,2.0,2.0,19053.009262885196,9.062688215014821e-11
103,1.1586523247912573e-13,1.1807665368473582e-08,6.000366968410121e-05,9.17165024224521,1.05,1.380192783027651e-13,0.48776274375383716,0.5338623072439701,0.69,0.0001,2.0,2.0,22867.674145120884,8.22183112957631e-11
104,1.9262200583224339e-13,2.623857792285092e-09,7.82524799518932e-05,29.530182281649218,1.05,1.0860573958981327e-13,0.39921445344539686,0.5215999674754657,0.69,0.0001,2.0,2.0,28898.374527620177,5.858166929320277e-11
105,1.2500915194009783e-13,1.3682645284060364e-08,4.853511945557091e-05,12.211057190951102,1.05,1.779678628068965e-13,0.31764047904884923,0.6343845115534774,0.69,0.0001,2.0,2.0,31037.23826531423,3.6091826485687587e-12
106,1.1433631042203237e-13,9.649253750501508e-09,5.644538140682669e-05,19.689523836600642,1.05,1.9867432790096858e-13,0.47334050474437434,0.33601525164881113,0.69,0.0001,2.0,2.0,34671.994262293054,6.565670516165911e-11
107,5.1949687195218375e-14,1.6053435654773834e-08,9.14289553718572e-05,11.290140043275802,1.05,1.9424417056949334e-13,0.47194904427199785,0.6452368391816014,0.69,0.0001,2.0,2.0,22344.450029648706,1.8568226713502813e-11
108,8.257139385271299e-14,1.1676532429264663e-08,1.175753378249687e-05,15.964504110531385,1.05,1.71558109145782e-13,0.40598686833306963,0.5454921338458667,0.69,0.0001,2.0,2.0,33911.036662859,8.122412516934042e-11
109,7.098071178672161e-14,1.9756350362804217e-08,3.7914119330798682e-06,15.80518312620046,1.05,1.9457534125177167e-13,0.4984174496259078,0.5741723330341659,0.69,0.0001,2.0,2.0,49588.34599318852,4.016867014698332e-11
110,1.212834492843176e-13,1.8113358096687285e-08,9.185498914938468e-05,18.135724170723872,1.05,1.1163470949512158e-13,0.3834638009553682,0.6312038468779362,0.69,0.0001,2.0,2.0,24874.266656453226,1.016710612639242e-12
111,1.3809846626426143e-13,1.8960890058787496e-08,3.545366372564525e-05,18.38448395422739,1.05,1.7956146166182787e-13,0.3503097731793588,0.5474091668283552,0.69,0.0001,2.0,2.0,26846.915110465932,1.323737998884914e-11
112,8.636898076834447e-14,1.4107327306816419e-08,8.080971602852665e-05,9.429109898779956,1.05,1.154579031284503e-13,0.46857509860835456,0.41352614329147025,0.69,0.0001,2.0,2.0,45909.77840824363,3.037069787274086e-11
113,1.2049409997862535e-13,1.324421768195809e-08,5.4927033477598756e-05,13.589286053875703,1.05,1.3658670473000713e-13,0.3488430992659011,0.43423081565718236,0.69,0.0001,2.0,2.0,22851.407492263996,6.548416507174266e-11
114,1.209795255003043e-13,5.02280966184052e-09,4.9975445977184404e-05,5.231659652689248,1.05,1.419984243478858e-13,0.3899717045178078,0.567537649200955,0.69,0.0001,2.0,2.0,38853.50413506439,1.847042922773938e-11
115,2.406762163658685e-13,1.9702089269661785e-08,7.472790809011822e-05,16.372209665245357,1.05,1.4649858200485817e-13,0.3031649988486346,0.5114295631276496,0.69,0.0001,2.0,2.0,826.7876539526479,6.062381882699014e-11
116,8.467652066710128e-14,1.1250709663967739e-08,6.383392882306682e-05,22.856474040351436,1.05,1.6461600534226283e-13,0.4140883404714644,0.4586331266867018,0.69,0.0001,2.0,2.0,28166.28038253496,3.18099055306635e-11
117,1.8852655924558803e-13,1.5206520624596792e-08,2.843959215052053e-05,18.077105783383953,1.05,1.3775103323854503e-13,0.3375065434967598,0.3002506678985031,0.69,0.0001,2.0,2.0,12983.454721754346,4.5006009169278e-11
118,1.7871677193252613e-13,9.91715603313052e-09,4.243611280557201e-05,9.39504632714361,1.05,1.299877914375536e-13,0.3428843676114424,0.386935813281315,0.69,0.0001,2.0,2.0,9927.895294260117,7.835860646869285e-11
119,2.3822452740128114e-13,1.3888962049001985e-08,3.997490489484119e-05,9.888073100425235,1.05,1.4106395508806097e-13,0.4318218565496094,0.5759189314120597,0.69,0.0001,2.0,2.0,19885.323206056048,3.3086504310991525e-11
120,2.1532391702050643e-13,4.231909883529833e-09,2.9284548959993836e-05,14.21580744910156,1.05,1.5042660513890182e-13,0.3513677818973704,0.4125803120282561,0.69,0.0001,2.0,2.0,20687.03367711602,3.87967774537539e-11
